test_version,locale,scale_name,gender,raw_score,t_score,age_group,notes
MMPI-2,TR,Sc,female,23,66,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,24,68,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,25,70,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,26,72,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,27,74,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,28,76,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,29,78,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,30,80,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,31,82,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,32,84,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,33,86,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,34,88,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,35,90,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,36,92,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,37,94,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,38,96,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,39,98,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,40,100,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,41,102,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,42,104,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,43,106,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,44,108,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,45,110,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,46,112,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,47,114,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,48,116,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,49,118,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,50,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,51,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,52,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,53,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,54,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,55,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,56,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,57,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,58,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,59,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,60,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,61,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,62,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,63,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,64,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,65,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,66,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,67,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,68,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,69,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,70,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,71,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,72,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,73,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,74,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,75,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,76,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,77,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Sc,female,78,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,0,30,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,1,30,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,2,30,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,3,30,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,4,30,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,5,30,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,6,32,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,7,34,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,8,36,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,9,38,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,10,40,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,11,42,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,12,44,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,13,46,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,14,48,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,15,50,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,16,52,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,17,54,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,18,56,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,19,58,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,20,60,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,21,62,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,22,64,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,23,66,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,24,68,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,25,70,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,26,72,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,27,74,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,28,76,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,29,78,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,30,80,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,31,82,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,32,84,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,33,86,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,34,88,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,35,90,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,36,92,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,37,94,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,38,96,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,39,98,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,40,100,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,41,102,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,42,104,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,43,106,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,44,108,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,45,110,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,46,112,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,47,114,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,48,116,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,49,118,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,50,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,51,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,52,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,53,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,54,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,55,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,56,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,57,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,58,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,59,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,male,60,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,0,30,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,1,30,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,2,30,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,3,30,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,4,30,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,5,30,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,6,32,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,7,34,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,8,36,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,9,38,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,10,40,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,11,42,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,12,44,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,13,46,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,14,48,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,15,50,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,16,52,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,17,54,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,18,56,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,19,58,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,20,60,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,21,62,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,22,64,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,23,66,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,24,68,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,25,70,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,26,72,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,27,74,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,28,76,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,29,78,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,30,80,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,31,82,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,32,84,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,33,86,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,34,88,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,35,90,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,36,92,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,37,94,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,38,96,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,39,98,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,40,100,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,41,102,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,42,104,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,43,106,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,44,108,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,45,110,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,46,112,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,47,114,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,48,116,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,49,118,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,50,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,51,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,52,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,53,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,54,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,55,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,56,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,57,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,58,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,59,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Ma,female,60,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,0,30,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,1,30,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,2,30,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,3,30,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,4,30,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,5,30,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,6,32,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,7,34,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,8,36,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,9,38,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,10,40,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,11,42,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,12,44,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,13,46,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,14,48,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,15,50,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,16,52,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,17,54,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,18,56,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,19,58,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,20,60,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,21,62,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,22,64,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,23,66,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,24,68,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,25,70,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,26,72,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,27,74,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,28,76,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,29,78,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,30,80,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,31,82,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,32,84,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,33,86,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,34,88,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,35,90,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,36,92,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,37,94,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,38,96,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,39,98,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,40,100,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,41,102,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,42,104,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,43,106,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,44,108,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,45,110,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,46,112,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,47,114,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,48,116,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,49,118,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,50,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,51,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,52,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,53,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,54,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,55,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,56,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,57,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,58,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,59,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,60,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,61,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,62,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,63,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,64,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,65,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,66,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,67,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,68,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,69,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,male,70,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,0,30,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,1,30,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,2,30,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,3,30,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,4,30,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,5,30,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,6,32,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,7,34,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,8,36,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,9,38,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,10,40,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,11,42,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,12,44,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,13,46,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,14,48,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,15,50,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,16,52,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,17,54,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,18,56,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,19,58,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,20,60,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,21,62,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,22,64,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,23,66,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,24,68,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,25,70,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,26,72,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,27,74,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,28,76,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,29,78,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,30,80,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,31,82,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,32,84,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,33,86,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,34,88,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,35,90,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,36,92,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,37,94,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,38,96,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,39,98,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,40,100,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,41,102,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,42,104,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,43,106,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,44,108,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,45,110,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,46,112,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,47,114,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,48,116,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,49,118,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,50,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,51,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,52,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,53,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,54,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,55,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,56,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,57,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,58,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,59,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,60,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,61,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,62,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,63,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,64,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,65,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,66,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,67,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,68,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,69,120,adult,NON-OFFICIAL-FORMULA
MMPI-2,TR,Si,female,70,120,adult,NON-OFFICIAL-FORMULA
